OrderID,Product,Category,Price,Quantity,OrderDate,CustomerID,Country,Region,Salesperson
855,  Sleek Cotton Computer  ,Electronics,174.54,5,2025-07-13,CUS7571,Canada,East,Joshua Gonzalez
856,Unbranded Gloves,Clothing,87.2,9,04/25/2025,CUS5718,United States,North,Jon Cross
857,  Concrete Computer  ,Sports,391.61,5,22-Aug-24,CUS5415,United Kingdom,East,Aaron Walker
858,Handmade Chair,Electronics,115.75,9,2024-06-14,CUS2164,United Kingdom,East,Carolyn Griffin
859,  Ball  ,Books,475.09,4,13-Aug-25,CUS2452,United Kingdom,Central,Alexander Davis
860,Refined Sausages,Sports,30.01,1,2024-09-24,CUS9833,UK,East,Joshua Morgan
861,For repair Cotton Cheese,Sports,169.37,9,15-Aug-25,CUS6775,UK,Central,Claire Williams
862,Plastic Computer,Books,82.96,10,28-Jan-25,CUS7636,United Kingdom,West,Daniel Cline
863,  Rustic Towels  ,Home Goods,324.05,10,2025-03-31,CUS2408,UK,Central,Christine Thomas
864,Shirt,Clothing,184.96,1,13-May-24,CUS3906,  USA  ,Central,Ricky Dean
865,Unbranded Granite Pants,Home Goods,155.47,one,12/31/2024,CUS5657,canada,West,Stacey Johnson
866,Frozen Pants,Books,N/A,10,01/23/2025,CUS4460,Canada,Central,Juan Caldwell
867,  Cotton Pants  ,Clothing,212.08,8,09-May-25,CUS6169,USA,North,Ann Green
868,Intelligent Rubber Chips,Sports,309.85,4,25-Apr-24,CUS6477,Canada,Central,Alexander Mcguire
869,Generic Soft Shoes,Electronics,125.67,102,06/10/2024,CUS1410,Canada,South,Elizabeth Hammond
870,Cotton Fish,Clothing,85.14,3,02/14/2024,CUS2194,usa,East,Richard Hays
871,Keyboard,Home Goods,404.05,9,11/08/2023,CUS1179,United States,Central,Ryan Smith
872,Gloves,Electronics,256.45,2,06/19/2024,CUS1778,canada,Central,Christopher Jackson
873,Tasty Chips,Electronics,,10,2024-12-24,CUS1816,  usa  ,West,Nathan Bond
874,Gorgeous Bike,Sports,37.41,8,2024-05-05,CUS8124,USA,West,Willie Johnson
875,Tasty Chips,Clothing,290.56,161,30-Aug-25,CUS5248,USA,West,Joyce Johnson
876,Unbranded Wooden Fish,Home Goods,26.97,5,2025-09-27,CUS3495,usa,East,Nicole Watson
877,Towels,Sports,480.35,9,12/20/2024,CUS1388,  Canada  ,South,Rachel Johnston
878,Practical Rubber Shirt,Books,68.02,1,2025-05-27,CUS2457,UK,North,Aaron Wolfe
879,Cheese,Clothing,426.39,7,12/13/2024,,United States,South,Joshua Gordon
880,Mouse,Electronics,455.17,6,09/20/2025,CUS7546,United States,East,James Mcbride
881,Frozen Shirt,Home Goods,98.24,2,2024-06-18,CUS1419,usa,West,Mr. Todd Lopez MD
882,Handmade Concrete Pizza,Clothing,456.75,9,2024-01-24,CUS9069,Canada,South,James Lopez
883,Rubber Chips,Home Goods,158.53,9,2025-09-07,CUS3282,canada,East,Jason Miller
884,Wooden Chips,Home Goods,371.12,3,24-Feb-24,CUS2116,UK,West,Michael Cameron
885,Mouse,Home Goods,,5,03/17/2025,CUS2794,usa,West,Bradley White
886,Steel Ball,Home Goods,51.97,two,10/04/2024,CUS8724,United Kingdom,East,David Gomez
887,Incredible Wooden Pants,Books,418.47,4,24-Feb-25,CUS4603,USA,North,David Duncan
888,Gently Used Soft Soap,Sports,270.23,7,2024-08-01,CUS3489,usa,South,Stephanie Stevens
889,Wooden Sausages,Electronics,46.26,9,2025-02-16,CUS8515,UK,East,Vicki Brown
890,Fantastic Gloves,Books,386.06,2,2025-10-16,CUS9877,UK,North,Suzanne Ruiz
891,Fantastic Soap,Books,278.48,8,03/20/2025,CUS2702,canada,North,Sean Greene
892,Computer,Sports,,1,03/20/2025,CUS4167,Canada,East,Jessica Hurst
893,Fresh Shoes,Home Goods,427.95,10,19-Jul-25,CUS2686,United States,East,Elizabeth Pearson
894,Bike,Home Goods,40.87,3,21-Sep-25,CUS3462,UK,East,Rachel Ross
895,Tuna,Books,207.62,-,30-Aug-25,CUS8220,United Kingdom,South,Shane Grant
896,Licensed Fresh Pants,Clothing,241.37,8,2024-03-15,CUS8149,canada,East,Frederick Hernandez
897,Chair,Sports,236.67,3,04/13/2025,CUS1243,canada,North,Steve Duncan
898,For repair Pants,Sports,338.17,2,15-Jun-25,CUS8093,Canada,South,Heather Barrett
899,Refined Chicken,Books,408.61,10,11/08/2023,CUS2060,canada,Central,Janet Summers
900,  Fresh Pants  ,Clothing,114.95,two,25-Dec-24,CUS3533,United Kingdom,West,Charles Martinez
901,Cotton Shirt,Electronics,248.3,2,16-Aug-25,CUS8965,United Kingdom,East,Michelle Patterson
902,Mouse,Books,484.9,9,04/30/2025,CUS7728,United Kingdom,North,Michele Barker
903,Frozen Sausages,Clothing,181.3,10,07/11/2024,CUS4314,United States,South,Michael Cook
904,Rubber Car,Sports,202.58,5,2025-08-15,CUS3670,canada,West,Cynthia Smith
905,Licensed Towels,Clothing,47.49,10,2024-09-14,CUS2825,Canada,West,Sarah Yates
905,Licensed Towels,Clothing,47.49,10,2024-09-14,CUS2825,Canada,West,Sarah Yates
906,Ergonomic Cotton Chips,Electronics,52.73,5,05/14/2025,CUS9524,canada,West,Audrey Ferguson
907,Ergonomic Car,Sports,486.66,7,03/30/2024,CUS4759,canada,North,Stefanie Kent
908,Practical Sausages,Books,198.39,10,01-Feb-24,CUS4438,USA,Central,Tina Maldonado
909,Intelligent Table,Clothing,475.15,3,04/06/2024,CUS4276,Canada,East,Rachel Craig
910,  Frozen Pants  ,Sports,230.64,3,11/25/2024,CUS2028,usa,South,Alexandra Walsh
911,Soap,Home Goods,19.65,7,13-Jun-24,CUS6620,Canada,East,Dana Acosta
912,Gloves,Books,241.38,3,03/15/2024,CUS8825,USA,Central,John Fischer
913,Small Computer,Home Goods,404.94,6,2024-05-21,CUS4745,United Kingdom,North,Scott Garza
914,Intelligent Granite Chips,Books,362.99,6,03/12/2024,CUS2804,UK,West,Amanda Miller
915,Fresh Table,Home Goods,270.1,7,06/30/2025,CUS5801,usa,East,Sarah Davis
916,Intelligent Chair,Clothing,372.7,10,2025-02-16,CUS2494,usa,West,Jamie Calderon
917,Gently Used Tuna,Home Goods,,8,2024-07-28,CUS2232,United Kingdom,Central,Angela Brown
918,Salad,Electronics,259.5,two,10-Jun-25,CUS7542,United States,East,Sarah Villanueva
919,Chair,Clothing,353.58,7,2024-10-02,CUS2749,United States,West,Julie Stevens
920,Tasty Rubber Table,Clothing,465.7,8,07/15/2024,CUS2125,Canada,North,Teresa Smith
921,Wooden Car,,37.25,-,04/07/2025,CUS9647,UK,Central,Kenneth Bonilla
922,Gloves,Sports,Error,,2025-03-05,CUS1345,USA,South,Jonathan Kennedy
923,  Sausages  ,Sports,211.58,9,08-Nov-24,CUS7506,Canada,Central,Heather Garcia
924,Handcrafted Shirt,Books,296.81,3,24-Jul-24,CUS1047,United Kingdom,West,Monica Haynes
925,Shoes,Sports,287.79,3,03/28/2025,CUS8092,canada,North,Jennifer Mccullough
926,Handmade Pants,Electronics,429.89,2,02/23/2025,CUS2826,usa,West,Kristin Sanchez
927,Towels,Sports,184.54,9,2024-12-27,CUS7377,  UK  ,East,Kevin Morales
928,Chair,Sports,N/A,8,04/01/2025,CUS2384,usa,North,Kayla Hoffman
929,Granite Towels,Sports,357.34,two,24-Jan-24,CUS6189,UK,West,David Bean
930,  Salad  ,Clothing,,8,01/05/2024,CUS6784,United States,North,Joseph Wright
931,  Gloves  ,Books,214.24,7,22-Jul-24,CUS2583,usa,South,Jessica Levine
932,Fantastic Cotton Bike,Electronics,224.21,4,09/22/2024,CUS9385,United Kingdom,Central,Jennifer Aguilar
933,Generic Steel Pants,Electronics,232.83,2,03-Feb-24,CUS5271,  usa  ,West,Margaret Johnson
934,  Soft Keyboard  ,Sports,38.99,,10-Aug-24,CUS4483,UK,East,Deborah Wang
935,Practical Frozen Towels,Books,389.68,10,2025-04-05,CUS2039,Canada,North,John Taylor
935,Practical Frozen Towels,Books,389.68,10,2025-04-05,CUS2039,Canada,North,John Taylor
936,Unbranded Car,Electronics,462.82,5,02/09/2025,CUS6500,USA,South,Megan Stewart
937,Handmade Tuna,Clothing,450.07,3,11-Apr-24,CUS9660,USA,West,Shelby Tucker
938,Metal Towels,Sports,498.15,4,2025-04-18,CUS5428,Canada,East,Dawn Armstrong
939,Ergonomic Frozen Hat,Books,76.16,1,20-Jun-24,CUS7961,UK,West,William Nguyen
940,Gently Used Salad,Home Goods,157.01,,2024-09-16,CUS7121,  canada  ,North,Jared Guzman
941,Mouse,Clothing,449.19,4,13-Mar-24,CUS4594,canada,North,Andrew Anderson
942,Small Cheese,Books,179.44,175,13-Oct-25,CUS5775,  United Kingdom  ,West,Kimberly Eaton
943,Wooden Pants,Books,297.43,2,15-Mar-24,CUS1316,  USA  ,East,John Watson
944,Awesome Soft Computer,Home Goods,280.38,2,08-Dec-23,CUS2277,UK,West,Stephen Werner MD
945,Car,Clothing,115.72,9,06/04/2024,CUS1275,UK,Central,Erin Martin
946,Soft Computer,Home Goods,246.96,one,28-Jan-25,CUS5278,United States,North,Tyler Rodriguez
947,Bike,Books,240.37,8,09-Jun-25,CUS6101,UK,East,Wanda Shepherd
948,  Ergonomic Wooden Chair  ,Books,,159,2024-02-17,CUS2816,  USA  ,South,Meredith Dudley
948,  Ergonomic Wooden Chair  ,Books,,159,2024-02-17,CUS2816,  USA  ,South,Meredith Dudley
949,Licensed Bike,Electronics,322.57,7,08-Feb-25,CUS6588,usa,South,Michael Woods
950,Soft Soap,Books,134.49,9,2025-06-14,CUS9573,canada,East,Rachel Adams
951,Tuna,Books,153.1,3,2025-08-04,CUS4266,canada,South,Cheryl Patton
952,Shirt,Sports,28.06,,04-Sep-24,CUS4694,usa,Central,John Griffin
953,Generic Granite Cheese,Electronics,218.47,10,2025-02-02,CUS8355,USA,East,Jeffrey Hart
953,Generic Granite Cheese,Electronics,218.47,10,2025-02-02,CUS8355,USA,East,Jeffrey Hart
954,Intelligent Cheese,Sports,42.66,1,07/05/2025,CUS4691,United Kingdom,West,Miss Brenda Lambert
955,Practical Frozen Fish,Sports,466.85,7,02/23/2024,CUS1670,USA,North,Cynthia Park
956,Wooden Salad,Sports,152.04,,2025-08-31,CUS6775,United Kingdom,South,Harry Gonzalez
957,Cotton Shoes,Sports,375.3,10,2025-10-22,CUS9253,  USA  ,Central,Timothy Mccullough
958,Awesome Tuna,Sports,483.89,7,04/02/2024,CUS5617,United Kingdom,North,Javier Williams DDS
959,New Gloves,Home Goods,215.96,5,2024-06-23,CUS4284,Canada,Central,Ana Wilson
,Rustic Metal Bike,Sports,126.23,160,15-May-24,CUS8326,UK,West,Joseph Taylor
961,New Mouse,Clothing,109.67,-,11/21/2023,CUS2776,USA,Central,Ethan Carter
962,Refined Soft Car,Home Goods,44.31,8,03-Aug-24,CUS7162,  usa  ,Central,John Baker
963,Gorgeous Soft Bacon,Electronics,445.69,6,02-Jul-24,CUS4458,USA,East,Christopher Garcia
,Concrete Computer,Books,72.89,2,06-Aug-24,CUS2346,canada,West,Grant Armstrong
965,New Computer,Books,227.53,6,02/12/2025,CUS9046,UK,North,Michael Hayes
966,Soap,Home Goods,90.49,8,02/26/2025,CUS1884,Canada,South,Matthew Marsh
967,Chips,Clothing,169.96,3,01/17/2025,CUS7626,United States,East,Eric Clark
968,New Keyboard,Electronics,385.87,7,01-Aug-24,CUS7614,usa,East,Andrea Carr
969,Salad,Electronics,318.27,4,2025-10-24,CUS6716,UK,Central,Amy Parker
970,Tasty Metal Chair,Clothing,277.54,1,2025-03-18,CUS1889,USA,North,Robin Perez
971,Practical Steel Shirt,Sports,432.01,9,2024-07-14,CUS8892,Canada,Central,Troy Clements
972,Plastic Salad,Books,292.65,9,05/05/2024,CUS3697,USA,North,Karen Smith
973,Car,Clothing,270.83,5,09/07/2025,CUS5177,USA,Central,Katherine Rich
974,Rustic Frozen Mouse,Books,N/A,-,2025-02-26,CUS3853,  canada  ,South,Edward Hill
975,Car,Sports,18.53,3,02/16/2024,CUS7135,canada,North,Julie Mayer
976,Gently Used Fresh Fish,Home Goods,302.89,6,05/03/2024,CUS9056,Canada,North,Jason Charles
977,Licensed Cotton Towels,Clothing,N/A,1,2024-12-02,CUS4099,canada,West,Andrew Smith
978,Awesome Granite Chair,Books,317.98,10,08-Mar-24,CUS1383,Canada,Central,Mary Reed
979,Gently Used Concrete Pizza,Clothing,382.0,4,10/05/2024,CUS7400,  United Kingdom  ,South,Rodney Jennings
980,Tuna,Books,44.88,two,2024-10-09,CUS8272,  usa  ,South,Harry Robbins
981,Keyboard,Books,270.76,7,2024-06-14,CUS7010,United States,East,Cynthia Calderon
982,Practical Fresh Mouse,Sports,N/A,8,07/06/2024,CUS6637,usa,North,Edward Alvarez
983,Chair,Sports,11.62,1,11-Oct-24,CUS1649,USA,East,Jesse Miranda
984,Gorgeous Metal Table,Home Goods,130.04,one,17-Apr-25,CUS4488,usa,East,Connie Gutierrez
985,Fresh Towels,Clothing,N/A,7,01/18/2024,CUS1800,canada,West,Danielle Guerrero
986,Small Concrete Pants,Sports,$474.77,9,01-Apr-25,CUS6742,USA,North,Ryan Wise
987,Generic Tuna,Sports,277.33,,05/22/2025,CUS8568,usa,East,Alvin Lopez
987,Generic Tuna,Sports,277.33,,05/22/2025,CUS8568,usa,East,Alvin Lopez
988,Refined Cotton Bike,Clothing,295.49,5,01/08/2024,CUS6484,  UK  ,Central,Jacob Castillo
988,Refined Cotton Bike,Clothing,295.49,5,01/08/2024,CUS6484,  UK  ,Central,Jacob Castillo
989,Shoes,Books,367.78,6,2025-09-27,CUS5683,Canada,South,Jessica Morales
990,Tasty Rubber Chips,Sports,72.45,4,05-Mar-24,CUS6569,usa,North,Tonya Brock
991,Gloves,Electronics,105.88,3,10-Jun-24,CUS6962,Canada,East,Kimberly Jefferson
992,  Practical Table  ,Home Goods,368.69,4,04/16/2025,CUS9192,Canada,South,Erin Pitts
993,Plastic Tuna,Home Goods,346.47,1,04/24/2024,CUS4838,usa,Central,Cynthia Peterson
994,Chair,Electronics,499.32,2,13-Jan-24,CUS4931,usa,West,Andrea Lopez
995,Handmade Rubber Pants,Home Goods,186.36,3,2025-06-04,CUS3297,USA,West,James Smith
996,Shoes,Clothing,$422.11,9,28-Feb-24,CUS5644,Canada,South,Karen Burke
996,Shoes,Clothing,$422.11,9,28-Feb-24,CUS5644,Canada,South,Karen Burke
997,Gorgeous Shoes,Home Goods,158.22,145,,CUS5931,UK,West,Toni Booth
998,Fish,Books,385.51,8,2025-02-19,CUS1785,usa,South,Sydney Garza
999,Used Soap,Home Goods,262.67,4,25-Jul-25,CUS9467,United States,South,Heather Horton
1000,Intelligent Frozen Shoes,Books,152.56,5,08/05/2024,CUS4794,canada,Central,John Lopez
1001,Frozen Towels,Clothing,N/A,164,10/19/2025,CUS9436,United Kingdom,South,Natalie Davis
1002,Soft Chicken,Home Goods,270.85,1,11/28/2023,CUS4690,USA,East,David Beck
1003,New Concrete Chips,Clothing,361.34,1,2024-04-26,CUS5681,Canada,South,Adam Green
1004,Used Mouse,Home Goods,151.92,9,23-Dec-23,CUS9412,United States,West,Donald Torres
1005,Used Chips,Books,109.02,8,2025-06-11,CUS5114,usa,East,Brian Olson
1006,Ergonomic Steel Car,Clothing,35.68,4,01-May-24,CUS6955,canada,North,Brian Miller
1007,Gently Used Chair,Electronics,113.88,8,2024-12-04,CUS2649,Canada,North,Brian Murphy
1008,Cotton Tuna,Home Goods,190.09,8,2025-01-21,CUS6637,UK,Central,Robert Brown
1009,Small Metal Towels,Sports,191.87,2,01-Mar-24,CUS3057,UK,South,Dr. Anthony Stephens
1010,Fresh Towels,Books,334.22,8,05-Feb-25,CUS1628,United Kingdom,South,Karen Luna
1011,Handcrafted Salad,Electronics,383.26,5,07-Aug-25,CUS4773,Canada,North,Stephen Hebert
1012,  Handmade Concrete Towels  ,Books,289.39,7,06/15/2025,CUS5534,Canada,East,Anna Rodriguez
1013,Incredible Steel Cheese,Electronics,59.55,9,2025-10-26,CUS9653,United States,West,Chad Bell
1014,Ergonomic Plastic Chips,Clothing,415.13,5,2025-05-16,CUS8319,usa,West,Amy Lee
1015,Metal Soap,Clothing,285.71,1,02/14/2025,CUS4576,Canada,South,Ashley Pierce
1016,Table,Sports,221.58,10,01-Dec-24,CUS5963,canada,Central,Miss Brittany Buck
1017,Generic Table,Clothing,64.51,8,2024-07-27,CUS6117,usa,North,Jerry Henry
1018,Gently Used Soft Computer,Clothing,94.65,8,13-Oct-24,CUS8573,UK,West,Karen Reese
1019,Towels,Sports,212.05,two,10/31/2025,CUS3525,UK,Central,Christina Newman
1020,Pants,Books,369.14,8,2023-12-10,CUS8405,,North,Jasmine Jackson
1021,Cheese,Books,283.11,7,07/18/2024,CUS3468,United States,South,Terry Dickerson
1022,Bike,Sports,138.03,127,2024-01-24,CUS5258,Canada,West,Rebecca Rodgers
1023,Unbranded Plastic Mouse,Books,370.87,4,10/17/2024,CUS8467,United Kingdom,Central,William Baker
1024,Shoes,Clothing,306.93,-,2025-02-18,CUS7585,USA,East,Ronnie Gates
1025,Fantastic Soft Sausages,Clothing,30.66,9,11/11/2023,CUS3160,United Kingdom,East,Jessica Dawson
1026,Fish,Clothing,,one,03/27/2025,CUS8547,usa,West,Frank Rodriguez
1027,Handcrafted Rubber Car,Clothing,481.75,7,05-Sep-25,CUS2917,usa,East,Kristin Watkins
1028,  Gently Used Metal Bike  ,Clothing,141.54,2,06/12/2025,CUS8761,Canada,South,Christine Hunter
1029,Soft Shirt,Sports,236.49,5,2024-10-12,CUS7283,canada,West,Jacob Long
1030,Intelligent Fresh Keyboard,Sports,410.56,199,09/05/2024,CUS5672,usa,East,Brian Boyd
1031,Licensed Wooden Cheese,Electronics,426.8,6,2024-07-28,CUS5265,Canada,South,Linda Lewis
1032,Fresh Gloves,Electronics,240.69,4,02/09/2024,CUS7893,United States,Central,Michael Mcfarland
1033,Used Ball,Clothing,274.43,6,07/20/2024,CUS6210,USA,West,Aaron Ritter
1034,Awesome Soap,Clothing,470.54,1,2025-04-15,CUS9601,USA,North,Damon Robinson
1035,Gloves,Electronics,293.72,5,02/01/2024,CUS2926,United States,Central,Adam Jones
1036,Frozen Pizza,Sports,257.32,1,06/28/2025,CUS7813,United Kingdom,North,Francisco Coleman
1037,Fresh Bike,Clothing,472.48,2,03/06/2024,CUS3284,UK,West,Natasha Mayer
1038,Handcrafted Soap,Clothing,201.41,6,03/31/2024,CUS9111,canada,South,Eric Sanders
1039,Soap,Sports,101.92,2,07/04/2024,CUS2293,UK,West,Rhonda Turner
1040,Practical Metal Bacon,Books,84.17,2,18-Mar-25,CUS5474,usa,South,Connie Stevens
1041,Used Concrete Shirt,Clothing,$164.94,132,12/15/2024,CUS4055,usa,Central,Katherine Jackson
1041,Used Concrete Shirt,Clothing,$164.94,132,12/15/2024,CUS4055,usa,Central,Katherine Jackson
1042,Handcrafted Steel Chips,Clothing,409.1,1,2025-10-09,CUS8143,UK,Central,Michael Cain
1043,Computer,Electronics,324.62,2,07/01/2024,CUS8155,usa,East,Kayla Mckenzie
1044,Keyboard,Sports,146.21,one,2025-02-12,CUS5790,  Canada  ,West,Cody Jones
1045,Used Fish,Sports,224.76,8,02-Apr-25,CUS8979,USA,Central,Cynthia Jones
1046,Bike,Home Goods,249.54,1,2025-10-26,CUS4561,United Kingdom,South,Jose Roberts
1047,Gently Used Plastic Tuna,Books,34.65,4,2023-12-12,CUS2174,United States,Central,Andrea Evans
1048,Generic Cotton Bacon,Clothing,Error,6,12/21/2023,CUS2659,UK,North,Alejandro Cisneros
1049,Granite Sausages,Clothing,313.21,8,11-Apr-24,CUS6060,United States,South,James Henderson
1050,Plastic Chips,Clothing,144.47,-,02/26/2024,CUS7009,usa,West,Timothy James
1051,Computer,Sports,333.09,5,31-Dec-24,CUS6760,United Kingdom,North,Rebecca Torres
1052,Computer,Sports,245.3,5,2024-08-19,CUS7426,  usa  ,South,Cheryl Newman
1053,Ball,Books,169.71,3,2025-04-26,CUS5677,canada,Central,John Glass
1054,Cotton Chips,Home Goods,65.61,8,02/04/2025,CUS6995,USA,East,Sarah Lawson
1055,Fresh Chair,Books,454.78,,03/09/2025,CUS5236,United States,East,Brandon Curry
1056,Gloves,Sports,285.68,3,02/18/2024,CUS5034,UK,West,Jacqueline Richards
1057,Rustic Soft Car,Electronics,36.9,10,06/21/2025,CUS6270,Canada,West,William Moore
1058,Small Car,Home Goods,26.01,,14-Sep-25,CUS5669,United States,West,Brent Brooks
1059,Practical Steel Bike,Books,487.46,8,2025-09-15,CUS4571,United States,West,Christina Harper
1060,Shoes,Home Goods,351.96,one,07/05/2025,CUS9951,UK,Central,Ryan Roberts
1061,Keyboard,Home Goods,107.66,2,25-Feb-24,CUS3913,  canada  ,North,Richard Meyer
1062,Intelligent Cotton Shirt,Clothing,81.99,one,2024-06-04,CUS1367,USA,East,Daniel Estes
1063,Bike,Sports,154.48,3,2025-02-12,CUS7567,canada,South,Tiffany Bryant
1064,  Refined Car  ,Clothing,187.79,5,07/02/2024,CUS9904,UK,North,Zachary Ballard
1065,Bacon,Home Goods,261.7,5,03/18/2025,CUS6950,United States,East,Wayne Hancock
1066,Metal Bacon,Clothing,429.46,7,2023-12-13,CUS8370,canada,North,Darlene Francis
1067,Generic Pants,Home Goods,27.57,2,04-Nov-23,CUS6391,United Kingdom,West,Grace Aguirre
1068,Table,Clothing,433.84,10,01-Oct-25,CUS7073,UK,North,Charles Nguyen
1069,Gently Used Soap,Home Goods,14.83,1,10/04/2024,CUS8203,  UK  ,West,Shannon Jimenez
1069,Gently Used Soap,Home Goods,14.83,1,10/04/2024,CUS8203,  UK  ,West,Shannon Jimenez
1070,Concrete Shoes,Clothing,317.24,two,04-Apr-24,CUS5579,usa,North,Michael Garcia
1071,For repair Frozen Salad,Clothing,447.13,5,2024-01-29,CUS4466,Canada,South,Joshua Long
1072,Tasty Bacon,Books,122.84,one,27-Jul-25,CUS8131,  usa  ,East,Walter Gibson
1073,Sleek Cotton Chair,Books,328.39,2,02/10/2024,CUS4983,usa,East,Stephen Flores
1074,  Rustic Steel Bike  ,Clothing,325.38,8,03/07/2025,CUS3128,United Kingdom,North,Jeffrey Vasquez
1074,  Rustic Steel Bike  ,Clothing,325.38,8,03/07/2025,CUS3128,United Kingdom,North,Jeffrey Vasquez
1075,Rubber Soap,Electronics,75.64,6,02/25/2024,CUS6098,United Kingdom,East,Paul Mcdaniel IV
1076,Steel Computer,Electronics,168.78,7,04/17/2024,CUS4453,canada,East,Michael Murray
1077,Generic Tuna,Home Goods,83.6,7,08-Sep-25,CUS8761,  USA  ,Central,Sarah Huffman
1078,Concrete Chicken,Sports,354.81,1,05/16/2025,CUS5793,  United Kingdom  ,North,Ryan Goodman
1079,Shirt,Books,166.16,7,29-Feb-24,CUS5145,canada,North,Katherine Dorsey
1080,Fresh Shirt,Clothing,249.92,7,2024-05-23,CUS9331,  United States  ,Central,Jeffrey Brooks
1081,Ball,Books,119.0,4,07-Jun-25,CUS9746,UK,West,Timothy Anderson PhD
1081,Ball,Books,119.0,4,07-Jun-25,CUS9746,UK,West,Timothy Anderson PhD
1082,Fish,Electronics,105.72,4,22-Jun-25,CUS3931,United States,Central,Stephanie Sanders
1083,Sleek Soap,Clothing,258.08,3,09/09/2025,CUS5569,usa,East,Monica Rodgers
1084,Unbranded Shirt,Books,136.31,7,2025-05-12,CUS8858,United Kingdom,South,Alexander Mcmillan
1085,Intelligent Frozen Fish,Clothing,350.95,10,2024-10-31,CUS1663,UK,Central,Kristin Woods
1086,Handcrafted Frozen Pants,Books,194.14,3,10/31/2024,CUS8174,United Kingdom,West,Nicole Fuller
1087,Unbranded Pants,Books,407.34,6,2025-09-24,CUS9700,Canada,North,David Garza
1088,Licensed Chicken,Sports,488.33,4,05/18/2024,CUS3785,Canada,Central,Linda Brown
1089,Practical Wooden Tuna,Sports,173.44,9,28-Jan-24,CUS3900,USA,East,Robert Mahoney
1090,Fresh Keyboard,Electronics,79.59,9,01-Jul-25,CUS9767,UK,South,Frederick Cooper
1091,Rustic Fresh Chicken,Electronics,180.25,5,18-May-24,CUS6507,usa,Central,Emily Lee
1092,Steel Cheese,Sports,421.35,10,19-Jun-24,CUS8034,canada,South,Brandon Anderson
1093,Gloves,Electronics,Error,9,2024-05-07,CUS2957,United Kingdom,East,Natalie Dudley
1094,Pizza,Electronics,274.5,7,2025-06-21,CUS6988,USA,East,Melissa Smith
1095,Refined Metal Chips,Books,321.53,2,04/05/2024,CUS9533,USA,East,Ethan Patterson
1096,Rubber Chips,Books,191.51,3,05/19/2025,CUS1054,UK,North,Jeffrey Carter
1097,Sleek Rubber Chips,Home Goods,205.21,1,2024-12-05,CUS4669,  canada  ,West,Jodi Ford
1098,  Computer  ,Clothing,368.69,4,12/04/2023,CUS2742,UK,South,Jamie Perez
1099,Metal Tuna,Books,175.56,9,2024-08-07,CUS3472,usa,East,Luis Shelton
1100,Tuna,Clothing,324.3,3,2025-09-27,CUS3748,USA,South,Cassandra Parsons
1101,Practical Sausages,Clothing,206.99,6,06/11/2025,CUS8819,  Canada  ,South,Samuel Romero
1102,Shirt,Home Goods,211.6,8,07/07/2024,CUS2974,canada,South,Jessica Bishop
1103,Pizza,Books,204.14,1,10/20/2025,CUS2854,United Kingdom,Central,Laurie Dodson
1104,  Fresh Soap  ,Books,107.45,8,18-Jun-25,CUS9408,canada,South,Mrs. Leah Galloway
1105,Used Granite Shirt,Clothing,385.82,9,09/30/2025,CUS8379,USA,South,Sabrina Nelson
1106,Rubber Chicken,Electronics,327.54,1,07/24/2025,CUS3376,United Kingdom,East,Melinda Burke
1107,Steel Cheese,Sports,481.93,6,2025-01-08,CUS1212,  usa  ,North,Jake Smith
1108,Handcrafted Soft Ball,Books,185.06,2,02/10/2025,CUS9150,UK,Central,Kimberly Garcia
1109,Cotton Ball,Home Goods,455.7,5,04/14/2025,CUS2688,Canada,North,Donna Oliver
1110,Licensed Computer,Sports,161.77,9,12/16/2024,CUS5824,  Canada  ,West,Thomas Sherman
1111,Rubber Shoes,Home Goods,358.73,2,2024-08-04,CUS7940,United Kingdom,South,Justin Foley
1112,Keyboard,Books,329.96,6,2024-06-21,CUS8574,canada,South,Todd Grant
1113,Metal Hat,Electronics,37.05,7,06/03/2024,CUS7943,UK,East,Thomas Flores
1114,  Chair  ,Home Goods,149.6,6,07/09/2025,CUS4265,USA,South,Bryan Hinton
1115,Computer,Home Goods,39.54,1,11/02/2024,CUS3317,usa,Central,Gabriel Thompson
1116,Gently Used Rubber Towels,Books,199.09,8,09/16/2025,CUS1212,USA,Central,Isaac Cooley
1117,Used Concrete Tuna,Clothing,366.5,7,2024-12-31,CUS4883,United Kingdom,South,Adam Johnson
1118,Steel Table,Books,234.26,,15-Aug-24,CUS8216,United Kingdom,South,Martin Ibarra
1119,Wooden Pizza,Home Goods,19.9,-,10/06/2025,CUS9454,United States,East,Donna Marshall
1120,Generic Wooden Gloves,Clothing,111.02,5,22-Aug-24,CUS4654,United States,Central,Eric Wilson
1121,Granite Cheese,Sports,394.19,,01/25/2025,CUS6797,Canada,Central,Jeff Swanson
1122,Bacon,Home Goods,270.18,9,03/06/2025,CUS1446,usa,South,Linda Campbell
1123,  Unbranded Ball  ,Books,449.64,9,02/06/2025,CUS1699,Canada,North,Patricia Edwards
1124,Ball,,$391.32,10,07/18/2025,CUS9186,UK,North,Jose Watts DDS
1125,Shirt,Books,459.52,1,2024-09-09,CUS8701,  United Kingdom  ,East,Elizabeth Smith
1126,Small Wooden Cheese,Clothing,336.34,4,2024-11-05,CUS6180,  United States  ,Central,Timothy Baxter
