OrderID,Product,Category,Price,Quantity,OrderDate,CustomerID,Country,Region,Salesperson
867,Sleek Plastic Hat,Home Goods,274.26,2,18-Aug-24,CUS5463,usa,Central,Ashley King
868,Used Shoes,Electronics,372.17,144,2025-08-13,CUS1874,usa,South,Shelby Thompson MD
869,  Wooden Fish  ,Electronics,119.0,1,2025-02-09,CUS1067,,Central,Frances Anderson
870,Soft Chips,Clothing,427.33,3,08/28/2025,CUS6968,United States,East,Cheryl King
871,Computer,Books,20.44,1,2024-12-22,CUS9121,United Kingdom,East,Andrew Bryant
872,Small Keyboard,Sports,467.51,2,01/14/2024,CUS3925,Canada,West,Kristin Murphy
873,Handmade Ball,Electronics,352.49,10,05/30/2024,CUS2316,UK,East,Amber Mills
873,Handmade Ball,Electronics,352.49,10,05/30/2024,CUS2316,UK,East,Amber Mills
874,Frozen Bacon,Books,120.43,2,2025-06-28,CUS7786,usa,South,Kelli Young
875,Fresh Pants,Sports,,3,2025-02-17,CUS2114,  United States  ,North,Taylor Crawford
876,Bacon,Books,257.34,3,31-Aug-25,CUS2650,USA,Central,Victoria Cannon
877,Generic Keyboard,Home Goods,449.17,10,2025-04-03,CUS1396,usa,East,Cassandra Stevens
878,Salad,Books,479.05,4,01/30/2025,CUS1030,United Kingdom,East,Anthony Sanford
879,Intelligent Ball,Home Goods,18.47,3,02-Mar-25,CUS7923,USA,North,Christine Bell
880,Frozen Ball,Electronics,48.35,4,12-Nov-23,CUS4901,USA,Central,Laura Stone
881,Refined Soft Chair,Electronics,395.27,8,07-Feb-25,CUS2522,USA,South,Crystal Ward
882,Rubber Shoes,Books,411.06,10,2024-08-08,CUS2408,canada,South,Roger Cole
883,Fresh Sausages,Sports,241.23,3,2024-03-05,CUS6209,UK,South,Jeremy Wheeler
884,For repair Rubber Bacon,Home Goods,180.84,8,2024-05-06,,UK,North,Tracy Cooper
885,Plastic Sausages,Sports,317.84,9,2025-04-28,CUS8647,  USA  ,South,Laura Barton
886,Plastic Shirt,Clothing,401.0,4,01-Jul-24,CUS7162,United Kingdom,Central,Curtis Delgado
887,Ergonomic Table,Books,406.26,4,2025-10-07,CUS4255,USA,South,Keith Potter
888,Handcrafted Steel Gloves,Sports,247.85,2,15-May-25,CUS1650,Canada,North,Susan Hernandez
889,Used Plastic Towels,Books,,2,,CUS3408,United Kingdom,South,Andrea Moreno
890,Incredible Gloves,Electronics,383.94,5,14-Feb-25,CUS7775,USA,East,Samantha Pope
891,Licensed Plastic Shoes,Books,12.29,10,05-Jun-24,CUS6580,usa,East,Jeremy Fields
892,Intelligent Keyboard,Clothing,Error,1,19-Dec-24,CUS7330,United Kingdom,North,Lisa Cook
893,Gorgeous Sausages,Electronics,249.45,one,04-Mar-25,CUS3328,UK,Central,Jeremy Reyes
894,Frozen Chips,Sports,197.81,6,2025-03-13,CUS7563,United Kingdom,Central,Pamela Graham
895,Handcrafted Granite Shirt,Sports,196.78,10,2025-08-11,CUS3590,UK,East,Kathleen Edwards
896,For repair Tuna,Home Goods,374.23,one,04/08/2024,CUS7714,United States,Central,Garrett Rivera
897,Chair,Home Goods,320.74,9,06/14/2025,CUS5104,UK,North,Lauren Foster
898,Tasty Metal Pants,Books,337.13,9,10-Dec-23,CUS7741,United Kingdom,East,Martin Giles
899,Tasty Chair,Sports,Error,9,08/06/2024,CUS8762,United States,North,Jermaine Mayo
900,Small Fresh Computer,Electronics,363.86,4,2024-07-07,CUS2651,usa,East,Dominique Chen
901,Tasty Tuna,Clothing,372.78,-,06/04/2025,CUS6454,United Kingdom,West,Lori Adams
902,For repair Rubber Fish,Books,195.16,one,08/20/2024,CUS7305,United States,North,Nathaniel Lynch
902,For repair Rubber Fish,Books,195.16,one,08/20/2024,CUS7305,United States,North,Nathaniel Lynch
903,  Sleek Pizza  ,Sports,325.22,6,06/24/2024,CUS2385,USA,East,Michael Austin
904,Sleek Metal Soap,Electronics,Error,2,2025-04-08,CUS4913,UK,East,Steven Gibson
905,Gently Used Bike,Clothing,69.99,10,2024-04-13,CUS8398,United States,Central,Justin Jimenez
906,Bike,Books,94.43,-,2024-10-14,CUS1610,USA,North,Jason Hendricks
906,Bike,Books,94.43,-,2024-10-14,CUS1610,USA,North,Jason Hendricks
907,Metal Cheese,Clothing,148.67,one,2024-11-07,CUS9754,Canada,West,Melissa Delgado
908,Ergonomic Rubber Sausages,Electronics,52.86,10,23-May-24,CUS6853,United Kingdom,West,Elizabeth Nelson
909,Intelligent Shirt,Sports,358.96,2,12/23/2024,CUS8786,UK,South,Erika Rodriguez
910,Rubber Keyboard,Books,479.37,2,2024-04-10,CUS9246,canada,West,Savannah Kim
911,Bike,Electronics,398.11,3,2023-12-22,CUS6036,United Kingdom,South,Adrian Erickson
912,Gorgeous Bike,Electronics,34.9,5,2024-08-14,CUS6685,usa,South,Robert Medina
913,Fantastic Plastic Table,Books,306.85,2,2025-09-09,CUS2093,UK,East,Eric Mcintosh
914,Salad,Books,71.69,3,12/20/2023,CUS6543,United Kingdom,North,Ashley Mcdonald
915,For repair Granite Chair,Books,155.88,10,2024-07-13,CUS4672,UK,South,Tammy Frazier
916,Chips,Books,496.4,two,04-Jul-25,CUS6150,USA,North,Thomas Anderson
917,Generic Fish,Electronics,485.22,2,18-Jul-24,CUS5201,canada,North,William Moss
918,Soft Fish,Home Goods,168.96,3,11/27/2023,CUS8835,United States,East,Jessica Harrison
919,Granite Hat,Home Goods,53.03,5,07-Jan-24,CUS6064,UK,South,Gregory Taylor
920,Soft Towels,Sports,Error,1,12/07/2024,CUS8149,usa,West,Robert Ryan
921,Gloves,Electronics,483.29,1,07/10/2024,CUS8920,USA,East,Anthony Duran
922,New Salad,Books,375.32,5,16-Jun-25,CUS1553,canada,Central,Brent Lopez
923,Incredible Fresh Shirt,Books,64.75,1,2025-05-06,CUS6965,United States,East,Stephanie Khan
924,Plastic Salad,Electronics,160.83,4,2025-03-02,CUS8603,Canada,Central,Bill Oconnor
925,Bike,Home Goods,281.91,9,26-May-25,CUS2884,Canada,North,Steven Hernandez
926,Rubber Mouse,Electronics,110.56,4,22-Aug-25,CUS1238,usa,South,Cathy Hardy
927,Sausages,Clothing,117.34,4,2024-05-30,CUS6617,usa,West,Derek Johnson
928,Mouse,Electronics,346.03,2,2023-12-24,CUS3135,USA,East,Tyler Castaneda
929,Metal Bacon,Books,447.03,5,2024-10-13,CUS7103,UK,West,Stacy Thompson
930,  Licensed Bacon  ,Home Goods,371.15,3,11-Mar-25,CUS9503,USA,Central,Deborah Davis
931,Pants,Sports,284.92,10,2025-01-24,CUS4963,usa,West,Erin Johnson
932,Towels,Home Goods,452.32,10,2024-10-15,CUS9039,usa,West,Valerie Miller
933,Handmade Pants,Clothing,325.73,7,11/05/2023,CUS1583,  United States  ,South,Tammy Hopkins
934,Handmade Metal Soap,Electronics,311.38,9,12-May-24,CUS9984,  canada  ,North,Jeremy Riley
935,Gorgeous Ball,Home Goods,490.3,-,2024-05-31,CUS4432,canada,North,Rachel Jordan
936,Tasty Hat,Clothing,157.16,-,2024-07-23,CUS9216,USA,West,Connie Ayala
937,Car,Clothing,161.33,,22-Feb-24,CUS3029,canada,East,Sylvia Jefferson
938,Rustic Steel Bacon,Electronics,149.12,4,10/14/2025,CUS2410,usa,North,Colleen Gould
939,Hat,Sports,429.68,2,2025-05-01,CUS3153,United Kingdom,East,Bradley Huffman
940,  Steel Soap  ,Clothing,386.21,8,2024-05-18,CUS5822,United States,East,William Bailey
941,Incredible Sausages,Books,471.55,7,2024-08-28,CUS6956,,North,Holly Martinez
942,Rustic Car,Electronics,23.28,1,10-May-25,CUS4741,United Kingdom,West,Jeff Callahan
943,  Licensed Metal Shirt  ,Home Goods,460.59,6,2024-12-02,CUS6473,canada,South,Justin Lynch
944,Licensed Keyboard,Sports,354.76,4,2025-03-17,CUS3441,canada,North,Anthony Miller
945,Licensed Fish,Clothing,Error,10,2024-07-05,CUS7433,USA,North,Nicole Johnson
946,Pants,Home Goods,246.25,9,08-Jul-24,CUS9001,United States,West,Kristin Alexander
947,Generic Wooden Cheese,Home Goods,115.94,191,26-Dec-23,CUS1889,United Kingdom,West,Brandi Short
948,Refined Car,Clothing,11.69,2,12-Dec-24,CUS6816,USA,West,Darren Higgins
949,Frozen Ball,Clothing,251.54,10,2025-04-14,CUS2436,UK,East,Valerie Arroyo
950,Rustic Shoes,Clothing,$209.18,4,11-May-25,CUS1011,canada,North,Catherine Smith
951,For repair Keyboard,,219.84,-,05/24/2024,CUS9176,Canada,Central,Colin Morgan
952,Tuna,Electronics,381.48,,09/15/2024,CUS7764,UK,South,Gary Short
952,Tuna,Electronics,381.48,,09/15/2024,CUS7764,UK,South,Gary Short
953,Concrete Car,Sports,,4,09-Dec-24,CUS9178,United Kingdom,North,Catherine Johnson
954,Plastic Bacon,Books,289.5,2,05/25/2024,CUS2942,United States,Central,Mr. Brian Caldwell
955,Refined Pants,Clothing,34.79,one,05/28/2025,CUS5815,United Kingdom,East,Jennifer Jordan
956,Gently Used Keyboard,Sports,463.98,1,2024-10-13,CUS5352,United Kingdom,West,Thomas Simpson
957,Computer,Books,121.77,7,06/07/2025,CUS4738,UK,Central,Teresa Tran
957,Computer,Books,121.77,7,06/07/2025,CUS4738,UK,Central,Teresa Tran
958,Bacon,Books,371.08,-,2025-05-08,CUS6272,United Kingdom,South,Vanessa Vaughn
959,Pizza,Electronics,421.75,8,08-Nov-24,CUS6246,USA,West,Terrance Thomas
960,Table,Home Goods,66.95,9,02/13/2025,CUS7417,United States,East,Anthony Harrison
961,Incredible Wooden Pizza,Clothing,104.43,2,2025-04-13,CUS3744,USA,East,Thomas Vaughn
962,Small Towels,Home Goods,$106.83,8,03/20/2025,CUS3701,United Kingdom,South,Patricia Adams
963,  Soft Ball  ,Books,295.18,4,07-Dec-23,,United States,North,Laurie Smith
963,  Soft Ball  ,Books,295.18,4,07-Dec-23,,United States,North,Laurie Smith
964,Licensed Soft Gloves,Clothing,209.05,4,12/20/2023,CUS1014,Canada,East,Kristina Guerra
965,Rustic Bike,Clothing,320.85,one,12/20/2023,CUS5153,UK,South,Kevin Kelley
966,  Refined Shoes  ,Electronics,131.53,1,2025-05-09,CUS8675,UK,South,Allen Lopez
967,Table,Sports,499.52,9,10-Nov-24,CUS4507,UK,East,Marcus Smith
968,Refined Concrete Pants,Clothing,185.8,,04/09/2024,CUS6696,UK,East,Tracy Hicks
969,  Fish  ,Electronics,307.66,two,2024-06-26,CUS4410,United States,East,Susan Hansen
970,Steel Pizza,Sports,75.58,9,09-Nov-24,CUS6440,United States,East,Kayla Wu
971,For repair Ball,Electronics,180.72,3,05/06/2024,CUS1649,usa,West,Maurice Smith
972,Licensed Rubber Shirt,Electronics,Error,9,2025-05-13,CUS7019,UK,North,Randy Wright
973,  Small Gloves  ,Home Goods,N/A,1,05-Mar-24,CUS8984,usa,South,Deborah Holt
974,Frozen Mouse,Sports,211.95,two,2024-11-08,CUS2174,United Kingdom,,Rose West
975,Intelligent Bike,Home Goods,146.79,5,22-Dec-24,CUS9985,Canada,North,Lindsey Brooks
976,Unbranded Metal Sausages,Sports,93.25,2,04/12/2024,CUS7392,  Canada  ,Central,Brittany Kemp
977,Tasty Cotton Gloves,Clothing,467.66,104,01/08/2025,CUS6110,canada,South,Natalie Jackson
978,  Frozen Pizza  ,Electronics,475.34,1,05/04/2024,CUS1417,UK,East,Dalton Smith
979,Gently Used Cotton Sausages,Electronics,146.49,9,03-Sep-24,CUS8366,Canada,East,Joshua Short
980,Steel Bacon,Home Goods,244.11,7,2024-08-13,CUS7902,Canada,Central,Judith Lewis
981,Used Pants,Electronics,79.09,2,2024-01-03,CUS9675,  UK  ,West,Christina Craig
982,Cotton Table,Electronics,227.22,2,03/28/2024,CUS2973,United States,South,Rebecca Gonzalez
983,Handmade Plastic Shoes,Sports,365.82,119,30-Nov-24,CUS6021,canada,South,Jackson Garza
984,  Fresh Table  ,Clothing,214.6,8,2024-06-16,CUS5565,canada,East,Aaron Rose
985,Small Computer,Home Goods,420.86,6,2023-11-28,CUS9864,USA,North,Kimberly Hill
986,Ergonomic Chair,Clothing,47.37,,08-Apr-25,CUS5886,  United Kingdom  ,North,Dennis Velez
987,Small Plastic Cheese,Home Goods,298.67,7,2025-08-14,CUS4379,canada,East,Melissa Le
988,Tasty Tuna,Sports,71.34,3,08/27/2025,CUS7019,usa,North,Michael Cook
989,Handcrafted Concrete Chips,Sports,336.19,8,2024-10-15,CUS8032,UK,East,Whitney Stark
990,Sausages,Electronics,108.45,3,2024-04-28,CUS1904,usa,Central,Mr. Timothy Duncan Jr.
991,Gloves,Electronics,122.84,,2025-10-13,CUS1868,United States,West,Sarah Frederick
992,Shoes,Clothing,88.22,9,05-Apr-24,CUS1521,United States,West,Jill Galvan
993,Generic Steel Hat,Books,480.89,10,06-Dec-23,CUS5530,UK,Central,Jacob Wilson
994,Handcrafted Car,Books,450.64,1,14-May-24,CUS4925,,East,Michael Craig Jr.
995,Tasty Cotton Keyboard,Electronics,351.33,3,05/04/2024,CUS9585,USA,Central,Michael Palmer
996,Tasty Wooden Bike,Home Goods,180.14,10,01-May-24,CUS1285,Canada,West,Mark Garcia
997,Ball,Electronics,458.49,2,2024-12-20,CUS8672,Canada,Central,Julie Anderson
998,Tasty Keyboard,Home Goods,376.83,one,12/31/2023,CUS6535,United Kingdom,South,Courtney Moore
999,Ergonomic Chips,Electronics,128.24,4,10/05/2025,CUS4486,UK,Central,Russell Armstrong
1000,Concrete Towels,Books,441.47,9,11-Aug-25,CUS9975,Canada,North,Regina Landry
1001,Licensed Shoes,Sports,318.48,5,11/18/2024,CUS9110,United States,South,Theresa Williamson
1002,Chair,Books,257.83,10,2025-09-14,CUS7916,United Kingdom,South,Anthony Griffin
1003,Car,Home Goods,377.66,6,05-Sep-24,CUS5289,canada,Central,Laurie Boyer
1004,Incredible Chicken,Electronics,408.22,5,08/26/2024,CUS2693,usa,Central,Jill Henry
1005,Mouse,Home Goods,482.14,163,12/15/2024,CUS3460,United Kingdom,Central,Zachary Evans
1006,  Awesome Metal Fish  ,Home Goods,174.21,8,05/13/2025,CUS2556,UK,Central,Barbara Avila
1007,Gorgeous Chicken,Books,443.64,2,11/30/2024,CUS6378,  United Kingdom  ,South,Fred Thompson
1008,Refined Rubber Fish,Electronics,38.75,3,15-Jan-24,CUS8992,,West,Marilyn Pena
1009,Chips,Home Goods,282.56,-,2024-10-11,CUS1239,UK,East,Mindy Graham
1010,Licensed Fresh Cheese,Home Goods,$492.07,1,2025-10-31,CUS7014,USA,West,Maria Cardenas
1011,Salad,Home Goods,353.36,1,05/13/2025,CUS6652,USA,South,Ethan Rowe
1012,  Fantastic Rubber Towels  ,Books,,4,2024-08-06,CUS7882,canada,Central,Jason Green
1013,Tasty Bike,Clothing,469.62,-,2023-12-20,CUS5493,United States,East,Randy Gilbert
1014,Concrete Shoes,Books,315.43,1,07/29/2025,CUS5790,  United Kingdom  ,South,Stacy Brown
1015,Bacon,Sports,363.6,9,02/14/2024,CUS6293,USA,South,Matthew Stevens
1016,  Rustic Fish  ,Home Goods,60.13,9,18-Dec-23,CUS2171,usa,East,Kimberly Sullivan
1017,Rubber Computer,Sports,116.1,10,11/22/2024,CUS4192,United States,East,Katherine Hensley
1018,Licensed Wooden Computer,Home Goods,104.03,9,2024-05-13,CUS2660,usa,West,John Evans
1019,Licensed Fresh Salad,Home Goods,242.75,9,09/01/2024,CUS6270,usa,Central,Manuel Myers
1020,Tuna,Home Goods,257.34,10,07/22/2024,CUS3508,United States,East,Angela Christensen
1021,Fresh Salad,Electronics,63.14,7,2024-08-23,CUS2795,United Kingdom,South,John Rose
1022,Gorgeous Shirt,Home Goods,N/A,4,2024-08-09,CUS6118,UK,North,Angela Williamson
1023,Soap,Books,182.0,10,2025-04-10,CUS6312,United Kingdom,East,Aaron Jones
1024,New Wooden Tuna,Clothing,122.06,1,2024-01-14,CUS1032,USA,East,Justin Hill
1025,Handmade Fish,Clothing,423.88,3,2025-01-15,CUS4080,canada,North,Victoria Hernandez
1026,Frozen Shoes,Clothing,270.91,2,19-Jan-24,CUS3777,usa,West,Max Edwards
1027,Tasty Frozen Hat,Sports,115.31,one,05/04/2025,CUS3294,USA,North,Alison Atkins
1028,  Intelligent Concrete Salad  ,Clothing,260.73,5,31-Mar-24,CUS2947,USA,North,James Williams
1029,Intelligent Soft Mouse,Sports,79.17,1,06-Nov-23,CUS8444,canada,South,Linda Hernandez
1030,Wooden Chair,Home Goods,133.37,8,2025-10-23,CUS3979,usa,East,Theresa Brown
1031,Bike,Sports,478.12,3,09-Aug-24,CUS8220,USA,East,Cynthia Jackson
1032,Keyboard,Clothing,365.91,4,2024-03-21,CUS2604,Canada,North,Andrea Soto
1033,Towels,Clothing,390.69,3,2024-02-02,CUS1289,USA,Central,Brandi Welch
1034,Intelligent Cotton Mouse,Home Goods,419.98,1,2025-10-15,CUS9615,United Kingdom,West,Michael Gonzalez
1035,Fresh Bike,Electronics,165.0,5,09/16/2024,CUS3175,USA,North,Jennifer Cooper
1036,  Awesome Gloves  ,Home Goods,20.51,5,08/27/2025,CUS4364,United States,East,Donald Williams
1037,Fantastic Soap,Clothing,114.85,2,05-Dec-23,CUS7210,canada,Central,Jennifer Woods
1038,  Rubber Towels  ,Clothing,380.01,7,2025-09-08,CUS6079,UK,East,Jasmine Porter
1039,Plastic Salad,Electronics,N/A,,12/21/2024,CUS2695,United Kingdom,Central,Ashley Odonnell
1040,Metal Tuna,Books,40.62,8,18-Jul-25,CUS7793,United States,Central,Erica Goodman
1041,Practical Salad,Clothing,451.02,10,2025-02-06,CUS4607,United States,Central,Autumn Watson
1042,Plastic Sausages,Electronics,255.99,4,05/09/2024,CUS7826,USA,West,Brett Watts
1043,Handmade Steel Tuna,Sports,423.76,8,07/28/2024,CUS6048,UK,South,Karen Harris
1044,Small Mouse,Clothing,458.79,7,2025-04-16,CUS5125,Canada,West,Mike Robbins
1045,Granite Bacon,Books,395.79,1,07-Mar-25,CUS9450,  Canada  ,Central,Jeffery Pratt
1046,Intelligent Concrete Car,Sports,,1,06/03/2024,CUS9456,canada,South,Lisa Johns
1047,Awesome Cotton Salad,Books,209.63,5,08-Dec-23,CUS5173,usa,South,Luke Brooks
1048,  Fish  ,Clothing,222.4,7,03-Aug-25,CUS9461,Canada,West,Daniel Harris
1049,  Metal Chips  ,Sports,447.42,9,21-Aug-24,CUS6757,USA,Central,Michael Valentine DDS
1050,Unbranded Hat,Home Goods,193.28,7,2025-04-17,CUS9092,  UK  ,North,Kenneth Brewer
1051,Plastic Chair,Electronics,Error,3,2024-11-12,CUS6816,United Kingdom,South,Dean Johnson
1052,Gloves,Sports,169.06,5,2024-04-27,CUS5271,UK,East,Randy Weber
1053,For repair Bike,Sports,$491.22,2,10/20/2025,CUS6015,United Kingdom,South,Erika Lee
1054,Fresh Bike,Sports,387.49,3,03/08/2024,CUS9405,UK,North,Sydney Alvarez
1055,Cotton Hat,Books,N/A,two,11/27/2024,CUS3955,Canada,East,Kevin Perez
1056,Frozen Ball,Books,151.36,1,09/01/2024,CUS3677,Canada,Central,Laura Wilson
1057,Licensed Tuna,Clothing,453.07,9,25-Sep-24,CUS4410,United Kingdom,West,Aaron Jensen
1058,Computer,Electronics,213.26,1,06/01/2024,CUS9370,United Kingdom,West,Jennifer Stewart
1059,Handcrafted Rubber Ball,Home Goods,150.31,4,27-Nov-24,CUS4806,canada,South,William Walker
1060,  Refined Fresh Towels  ,Sports,278.32,10,25-Dec-23,CUS3769,usa,South,Robert Brock
1061,Pizza,Books,388.46,5,09-May-24,CUS6064,Canada,Central,Frank Gutierrez
1062,  Fantastic Plastic Chips  ,Sports,81.14,5,2025-09-12,CUS4185,United States,North,Elizabeth Bryant
1063,Sleek Bacon,Home Goods,68.44,5,2024-11-15,CUS8916,United States,East,Terry Armstrong
1064,Chips,Electronics,Error,8,04/17/2025,CUS5122,USA,West,Robert Gross
1065,Wooden Pants,Electronics,258.74,5,09-Feb-25,CUS9991,UK,Central,Christopher Garner
1066,Incredible Granite Fish,Clothing,306.8,10,10-Mar-25,CUS3008,canada,North,Brandy Johnson
1067,Gorgeous Shirt,Electronics,47.72,9,2025-04-09,CUS5494,Canada,West,John Chavez
1068,Tasty Shirt,Books,63.54,5,29-Apr-24,CUS9485,usa,West,Jeffrey Garcia
1069,Metal Pizza,Home Goods,282.07,8,2025-01-14,CUS3821,United States,North,Nina Morgan
1070,Steel Bike,Electronics,Error,2,05-Feb-25,CUS2975,United Kingdom,Central,Ashley Davis
1071,Steel Keyboard,Sports,Error,3,02/17/2024,CUS5179,United States,West,Karen Cruz
1072,Shirt,Electronics,214.73,1,03/08/2024,CUS2802,usa,North,Wanda Davis
1073,Fish,Clothing,404.07,6,2025-04-27,CUS4019,  UK  ,East,Bruce Baird
1074,Tasty Cheese,Clothing,214.67,7,2024-01-02,CUS3211,United Kingdom,Central,Patrick Morris
1075,  Shoes  ,Electronics,80.95,10,2023-12-23,CUS5722,Canada,North,Jennifer Allison
1076,Small Pizza,Electronics,202.47,5,20-Dec-24,CUS9840,  UK  ,South,Lisa Wagner
1076,Small Pizza,Electronics,202.47,5,20-Dec-24,CUS9840,  UK  ,South,Lisa Wagner
1077,Generic Concrete Gloves,Sports,51.77,115,05/03/2025,CUS9084,usa,Central,Andrea Gentry
1078,Handcrafted Shoes,Sports,433.11,3,20-Jul-24,CUS1080,canada,North,Ian Thomas
1078,Handcrafted Shoes,Sports,433.11,3,20-Jul-24,CUS1080,canada,North,Ian Thomas
1079,Shoes,Home Goods,463.61,4,2024-08-05,CUS9896,usa,East,Michelle Stokes
1080,New Frozen Soap,Clothing,304.82,1,19-Mar-25,CUS9494,United Kingdom,West,Kimberly Harvey
1081,Wooden Pizza,Books,377.4,6,2024-05-26,CUS3529,United Kingdom,North,Robert Long
1082,Mouse,Books,N/A,6,23-Feb-24,CUS5666,canada,East,Jacob Aguirre
1083,Incredible Computer,Clothing,42.63,,30-Mar-24,CUS3435,UK,East,Jonathan Lee
1084,Handmade Metal Pizza,Sports,476.01,2,2024-12-18,CUS7316,UK,Central,Dennis Rice
1085,Frozen Ball,Books,303.2,6,13-Aug-25,CUS4008,United States,West,Alexandra Holland
1086,Fresh Gloves,Books,269.6,4,16-Feb-24,CUS7741,usa,East,Tammy Harris
1087,Fresh Towels,Home Goods,220.36,1,2024-08-10,CUS4975,canada,East,William House
1088,Pizza,Sports,18.05,9,08/09/2025,CUS5823,Canada,South,Mrs. Kristin Peters
1089,Refined Steel Car,Home Goods,177.37,8,2024-10-22,CUS7319,USA,South,Calvin Sutton
1090,Concrete Chair,Clothing,115.28,7,05-Jun-25,CUS6235,,East,Laurie Espinoza
1091,Licensed Cotton Computer,Home Goods,173.86,2,2024-06-14,CUS7699,  usa  ,East,Mary Thomas
1092,Handmade Bike,Electronics,127.0,3,19-Aug-24,CUS7012,usa,Central,Jean Foster
1093,  Ergonomic Shirt  ,Sports,303.63,1,16-Jul-24,CUS1409,usa,South,Timothy Hudson
1094,Soft Keyboard,Clothing,283.2,9,17-Oct-24,CUS2557,Canada,North,John Williams
1095,Gloves,Home Goods,287.76,1,2025-06-21,CUS4064,  United Kingdom  ,East,Gabriel Richards
1096,Steel Soap,Books,228.68,-,01/09/2025,CUS8826,United States,East,Louis Higgins
1097,Handmade Ball,Sports,227.99,9,02/07/2024,CUS3917,Canada,South,Michael Mitchell
1098,  For repair Bike  ,Books,83.08,10,04/03/2025,CUS5561,USA,West,Michael Patterson
1099,For repair Granite Chair,Clothing,134.96,,30-Oct-25,CUS3570,USA,East,Destiny Allen
1100,Rustic Wooden Bacon,Sports,335.61,-,2025-02-17,CUS2618,United Kingdom,Central,David Ward
1101,Wooden Salad,Books,417.51,8,2023-11-01,CUS6411,USA,South,Michael Donovan
1101,Wooden Salad,Books,417.51,8,2023-11-01,CUS6411,USA,South,Michael Donovan
1102,Mouse,Clothing,353.54,5,2025-05-25,CUS7151,usa,,Brett Daniel
1103,Used Cheese,Home Goods,253.23,-,09/21/2024,CUS7749,usa,Central,Cindy Shaffer
1104,Fresh Salad,Books,324.56,10,01/13/2025,CUS6561,United Kingdom,North,Jeffrey Blackwell
1105,Licensed Granite Pants,Sports,349.12,4,06-Jan-25,CUS8337,United Kingdom,Central,Larry Martin
1106,  Ergonomic Pizza  ,Books,$52.47,5,09/30/2025,CUS8040,Canada,North,Brandon Hernandez
1107,Cotton Hat,Sports,186.9,5,2024-06-26,CUS3370,usa,Central,Nicholas Collier
1108,Used Wooden Bike,Sports,,2,02-Dec-23,CUS1006,UK,North,David Benton
1109,Small Hat,Home Goods,190.72,9,2024-04-27,CUS8427,United States,South,William Clark
1110,Gently Used Gloves,Clothing,19.09,6,12-May-24,CUS8332,usa,Central,Shawn Tucker
1111,Gorgeous Concrete Chips,Home Goods,80.77,2,2024-04-10,CUS9876,UK,Central,Jamie Hogan
1112,Generic Fish,Clothing,Error,4,2024-02-06,CUS2800,USA,North,Robert Sanchez
1113,Plastic Computer,Electronics,Error,2,07/22/2025,CUS4571,Canada,East,Katie Garrison
1114,Gloves,Sports,N/A,4,09/18/2024,CUS4856,canada,South,Shelly Diaz
1115,Licensed Frozen Gloves,Books,82.1,1,01/18/2024,CUS9127,USA,East,Devin Torres
1116,New Frozen Cheese,Clothing,300.38,10,07-Nov-24,CUS2578,UK,East,Madison Lowery
1117,Soft Salad,Electronics,454.3,6,2024-04-30,CUS4551,United Kingdom,East,Rita Murillo
1118,  Mouse  ,Home Goods,40.14,3,03/26/2024,CUS4456,  Canada  ,East,Karen Thompson
1119,Rubber Sausages,Books,420.43,1,17-Feb-25,CUS2504,canada,East,Robert Miller
1120,For repair Keyboard,Sports,52.01,3,03/07/2025,CUS2568,UK,East,John Valencia
1121,Intelligent Soap,Home Goods,188.9,8,01/24/2025,CUS1894,United States,North,Bobby Hurley
1122,Small Shoes,Sports,$226.44,1,05-Jun-25,CUS1515,USA,North,Alexis Craig
1123,Keyboard,Clothing,,8,02/08/2024,CUS1973,Canada,South,Andrew Young
1124,Handcrafted Shoes,Home Goods,96.89,3,2025-08-27,CUS2143,usa,South,David Gray
1125,Ergonomic Hat,Books,313.48,1,07-Mar-25,CUS2550,United States,East,Thomas Weber
1126,Frozen Fish,Books,178.53,-,09-Sep-25,CUS6889,UK,East,Ronald Stewart
1127,Incredible Cotton Sausages,Sports,N/A,10,22-Oct-25,CUS9420,United Kingdom,North,Brandon Perez
1128,Rustic Bike,Home Goods,303.93,171,2025-08-03,CUS5060,USA,East,Tiffany Wagner
1129,Practical Chicken,Books,363.43,7,2024-10-25,CUS7798,Canada,South,Phillip White
1130,Frozen Sausages,Home Goods,381.79,4,2024-03-12,CUS7313,United Kingdom,North,Dr. Jodi Pruitt
1131,Fantastic Fresh Keyboard,Books,276.0,194,2024-03-08,CUS2692,UK,South,Jo Levine
1132,Wooden Computer,Books,286.01,10,03/08/2024,CUS1952,Canada,Central,John Coleman
1133,Soap,Books,447.41,-,11-Jan-24,CUS2771,UK,West,Miranda Duncan
1134,Salad,Clothing,215.08,7,24-Nov-23,CUS8346,United States,North,Kara Benjamin
1135,  Handcrafted Chair  ,Sports,43.42,6,24-Dec-23,CUS9874,United Kingdom,Central,Marcus Wallace
1136,Gloves,Electronics,N/A,7,2024-11-16,CUS6792,  UK  ,East,Hannah Baker
1137,Used Gloves,Electronics,67.09,3,18-May-25,CUS7543,  UK  ,West,Tara Bishop
1138,Tuna,Sports,432.91,7,09/17/2025,CUS3551,Canada,North,Mark Mitchell
1138,Tuna,Sports,432.91,7,09/17/2025,CUS3551,Canada,North,Mark Mitchell
1139,Fantastic Mouse,Clothing,200.05,,2024-04-30,CUS2538,usa,North,Matthew Malone
