OrderID,Product,Category,Price,Quantity,OrderDate,CustomerID,Country,Region,Salesperson
823,Granite Sausages,Books,155.89,one,02/23/2025,CUS7837,canada,South,Linda Mitchell
824,Mouse,Clothing,401.2,10,25-Dec-23,CUS9067,United Kingdom,Central,Michael Williams DDS
825,Handcrafted Rubber Computer,Books,394.48,128,02/11/2024,CUS1037,United Kingdom,South,Christopher Davis
826,Mouse,Books,227.42,one,11/03/2023,CUS6340,usa,East,Jenna Lloyd
827,Tuna,Electronics,283.73,8,13-Sep-25,CUS8955,UK,East,Stephen Rodriguez
828,Steel Chicken,Electronics,,8,25-Apr-24,CUS2137,Canada,South,Alyssa Mccall
829,Tasty Fresh Shoes,Books,27.46,4,08-Mar-25,CUS2204,United Kingdom,South,Michael Vega
830,Chair,Electronics,162.95,1,05/22/2025,CUS4080,United Kingdom,West,Matthew Walker
831,Towels,Books,168.52,6,12/17/2024,CUS8975,usa,Central,Scott Silva
832,Frozen Chicken,Electronics,19.86,9,28-May-25,CUS6236,United States,East,Kimberly Fisher
833,Used Soft Chicken,Home Goods,48.97,,05/12/2025,CUS6276,United States,East,Carly Ryan
834,  Concrete Towels  ,Books,351.21,3,15-Jun-24,CUS4005,USA,West,Evan Durham DDS
835,  For repair Frozen Bacon  ,Books,313.42,4,07/25/2024,CUS5902,USA,West,Cindy Foster
836,Metal Sausages,Sports,169.41,2,2024-01-30,CUS9193,United Kingdom,Central,Matthew Vargas
837,Rustic Tuna,Sports,410.89,8,2023-12-07,CUS8031,USA,,David York
838,Gently Used Mouse,Electronics,192.31,8,16-Jun-24,CUS2255,UK,South,Sheila Young
839,Soap,Electronics,Error,1,2024-10-17,CUS9866,Canada,West,Megan Burch
840,Incredible Wooden Sausages,Clothing,450.39,,01/05/2025,CUS7284,United States,West,Randall Martinez
841,Small Fresh Pants,Clothing,13.13,-,10-Jan-25,CUS4663,USA,Central,Lisa Reed
842,Fantastic Towels,Books,375.8,7,2025-09-11,CUS9322,canada,West,Antonio Dickerson IV
843,Sleek Towels,Clothing,273.82,6,01/18/2025,CUS6553,United States,South,Joseph Campos
844,Gorgeous Table,Clothing,,two,10/27/2024,CUS8867,UK,North,Haley Wallace
845,Ball,Sports,62.25,6,2025-08-01,CUS6832,UK,Central,Austin Webb
846,Granite Salad,Clothing,217.86,4,2024-07-31,CUS9977,United States,Central,Mariah Flores
846,Granite Salad,Clothing,217.86,4,2024-07-31,CUS9977,United States,Central,Mariah Flores
847,Licensed Fresh Car,Electronics,101.28,6,07/05/2025,CUS6909,USA,Central,Ryan Solis
848,Bacon,Books,105.18,107,13-Oct-25,CUS7084,usa,North,Rebecca Blankenship
849,  Incredible Soap  ,Books,357.86,3,02-Jul-25,CUS8187,UK,West,Carl Rodriguez
849,  Incredible Soap  ,Books,357.86,3,02-Jul-25,CUS8187,UK,West,Carl Rodriguez
850,Small Metal Chips,Books,259.74,4,10/04/2024,CUS6918,usa,Central,Derek Jenkins
851,Computer,Books,272.05,1,30-Oct-24,CUS4863,United Kingdom,West,Evan Terry
852,For repair Cotton Salad,Sports,339.07,1,2025-03-09,CUS8028,UK,West,Alexander Foley
853,Gently Used Plastic Tuna,Clothing,17.35,6,07/07/2024,CUS2380,  UK  ,Central,Alison Perez
854,Gently Used Towels,Clothing,429.23,1,09-Sep-25,CUS3393,USA,South,Gabriela Anderson
855,  Gently Used Soft Pants  ,Electronics,465.74,7,04/17/2025,CUS6284,USA,Central,Taylor Miranda
856,Rubber Mouse,Home Goods,125.85,4,12/31/2023,CUS3216,  United Kingdom  ,East,Susan Kramer
857,Metal Shoes,Books,305.35,6,06/22/2024,CUS8851,canada,North,Tina Ellis
858,Fresh Chips,Electronics,102.86,3,04-Jan-24,CUS1333,  usa  ,Central,Dustin Bennett
858,Fresh Chips,Electronics,102.86,3,04-Jan-24,CUS1333,  usa  ,Central,Dustin Bennett
859,Sleek Cotton Bacon,Books,86.56,8,05/09/2024,CUS5158,USA,Central,Caroline Hamilton
860,Fresh Tuna,Electronics,147.75,3,2025-06-05,CUS5564,  usa  ,Central,Christopher Miller
861,Licensed Mouse,Sports,27.5,9,2024-02-02,CUS9813,  USA  ,South,Alison Meyer
862,Hat,Home Goods,457.51,8,2025-09-30,CUS1049,usa,South,Don Wilson
863,Frozen Computer,Electronics,132.06,5,2025-09-08,CUS6395,usa,South,Kyle Shea
864,Used Fish,Sports,119.54,8,2024-05-06,CUS5347,United States,West,Deanna Wood
865,Rustic Shoes,Books,408.97,,11/04/2024,CUS1504,Canada,Central,Stacy Cruz
866,Shirt,Clothing,495.66,9,2023-11-03,CUS6541,  Canada  ,West,Christina Hampton
867,Handcrafted Cheese,Sports,182.0,7,2024-12-18,CUS5033,USA,East,Brooke Ross
868,Wooden Table,Sports,77.73,9,02/22/2024,CUS5756,Canada,East,Corey Fletcher
869,Mouse,Electronics,380.95,-,07/23/2025,CUS6737,United Kingdom,Central,Robert Berger
870,Metal Gloves,Home Goods,408.89,1,06/10/2024,CUS8561,UK,North,Sarah Burgess
871,Used Cotton Shirt,Home Goods,107.35,113,03/27/2024,CUS7766,United States,North,Dana Thompson
872,Concrete Bacon,Home Goods,74.23,9,08-Jul-24,CUS8303,UK,East,Danny Young
873,Rubber Hat,Books,27.01,4,08/26/2025,CUS3284,usa,Central,Jesse Davis
873,Rubber Hat,Books,27.01,4,08/26/2025,CUS3284,usa,Central,Jesse Davis
874,Fresh Pizza,Books,194.34,9,01/11/2025,CUS1373,UK,South,Mr. Andrew Davis
875,Practical Concrete Chair,Clothing,23.92,3,05/12/2025,CUS7160,United Kingdom,East,Kevin Miller
876,Gently Used Pants,,182.73,10,04/28/2024,CUS1351,United Kingdom,West,Julie Smith
877,Tasty Chips,Home Goods,55.51,8,05/22/2024,CUS2550,United States,South,Raymond Harrison
878,Intelligent Cheese,Home Goods,441.69,7,09/09/2024,CUS6279,canada,Central,Amber Garcia
879,Plastic Car,Home Goods,203.8,3,2025-07-21,CUS8065,  UK  ,West,Danielle Callahan PhD
879,Plastic Car,Home Goods,203.8,3,2025-07-21,CUS8065,  UK  ,West,Danielle Callahan PhD
880,  Shoes  ,Home Goods,$412.89,2,11/22/2023,CUS8415,canada,East,Justin Walsh
880,  Shoes  ,Home Goods,$412.89,2,11/22/2023,CUS8415,canada,East,Justin Walsh
881,Handmade Tuna,Electronics,109.5,3,01/16/2025,CUS8756,UK,North,Amy Kelly
882,Fantastic Shoes,Home Goods,93.55,1,02/26/2024,CUS3022,United Kingdom,West,Mrs. Kristen Rivas
883,,Home Goods,495.76,8,2024-11-20,CUS1151,United Kingdom,South,Scott Smith
884,Sausages,Books,499.67,6,05/25/2024,CUS5149,USA,East,Albert Steele
885,Unbranded Metal Shirt,Books,52.68,10,2024-05-10,CUS6782,Canada,East,Dwayne Rice
886,Awesome Granite Towels,Electronics,41.54,8,2025-03-28,CUS6536,USA,East,James Vance
887,Fresh Tuna,Electronics,241.03,6,01/27/2025,CUS1698,UK,South,Lauren Duncan
888,Soft Salad,Books,415.44,7,13-Jan-24,CUS3624,canada,South,Stephanie Martin
889,Sleek Concrete Keyboard,Sports,466.32,7,19-Nov-24,CUS5031,,Central,Kevin Williams
890,Ergonomic Fresh Computer,Home Goods,465.24,one,24-Jun-24,CUS8314,  United Kingdom  ,Central,Christine Leon
891,Fantastic Bike,Clothing,335.56,10,2025-03-14,CUS1788,Canada,East,Rita Rivera
892,Hat,Electronics,339.94,8,2024-04-23,CUS5446,UK,Central,Charles Lewis
893,Granite Tuna,Sports,466.39,5,04/11/2025,CUS9648,Canada,Central,Desiree Quinn
894,Rustic Mouse,Home Goods,305.24,6,27-Mar-25,CUS2866,USA,South,Anthony Smith
895,Table,Sports,194.84,6,07/13/2024,CUS6683,canada,Central,David Horne
896,Used Chicken,Electronics,306.21,8,11/22/2024,CUS3177,USA,North,Tiffany Robinson
897,Chair,Books,297.38,7,2024-11-21,CUS3232,UK,South,Austin Smith
898,Cotton Salad,Clothing,463.8,7,2025-09-23,CUS5062,United Kingdom,South,Scott Mills
899,Rubber Bike,Electronics,475.44,3,02/18/2025,CUS9478,United States,Central,Anthony Adams
900,Sleek Granite Towels,Clothing,368.72,7,16-Feb-24,CUS8444,USA,South,
901,Towels,Books,138.91,,27-Mar-25,CUS9875,Canada,Central,Mr. Lance Pearson
902,Fresh Pizza,Home Goods,133.65,2,02/13/2024,CUS7877,USA,West,Jennifer Nelson
903,Rustic Concrete Cheese,Clothing,101.36,7,10/18/2025,CUS3485,Canada,West,Brenda Marquez
904,Rubber Bike,Books,217.05,6,05-Feb-24,CUS6034,United States,North,Kimberly Benitez
905,Refined Plastic Ball,Sports,90.24,1,2024-03-20,CUS5858,canada,North,Jeffrey Spencer
906,Cheese,Sports,85.58,10,01-Oct-25,CUS7403,canada,South,Nicholas Powell
907,Tuna,Home Goods,157.78,2,02/29/2024,CUS8172,  United Kingdom  ,West,Cindy Valdez
908,Fantastic Soap,Books,103.05,8,2025-06-12,CUS4877,United States,South,Robert Martin
909,  Granite Tuna  ,Sports,251.76,2,05/22/2025,CUS2873,United States,West,Joshua Hall
910,  New Concrete Bacon  ,Home Goods,N/A,10,06/13/2024,CUS1885,United States,North,Sharon Schmidt
911,Rustic Fresh Ball,Books,142.87,1,11/08/2023,CUS3021,USA,South,Jeffery Owens
912,Intelligent Wooden Computer,Clothing,18.96,,19-Jul-24,CUS2127,United Kingdom,West,Ashley Rose
912,Intelligent Wooden Computer,Clothing,18.96,,19-Jul-24,CUS2127,United Kingdom,West,Ashley Rose
913,Gently Used Steel Soap,Sports,126.71,2,2023-12-23,CUS6939,Canada,East,Laura Walker
914,  For repair Steel Chips  ,Books,186.21,9,03/20/2025,CUS9810,United States,Central,Melissa Gilbert
914,  For repair Steel Chips  ,Books,186.21,9,03/20/2025,CUS9810,United States,Central,Melissa Gilbert
915,Practical Pizza,Clothing,332.79,2,2024-06-30,CUS6482,United Kingdom,Central,Matthew Carey
916,Tasty Steel Soap,Books,$488.22,9,,CUS5079,United Kingdom,West,Traci Lewis
917,New Metal Ball,Home Goods,93.44,4,09/06/2024,CUS4472,canada,East,Hannah Parker
918,Towels,Books,294.97,3,2024-10-08,CUS9594,USA,South,Ariel Boyd
919,Unbranded Chicken,Home Goods,70.12,180,07-Apr-25,CUS6551,Canada,South,Kelly Perez
920,Plastic Bike,Electronics,82.14,6,2024-10-24,CUS8526,USA,Central,Oscar Ray
920,Plastic Bike,Electronics,82.14,6,2024-10-24,CUS8526,USA,Central,Oscar Ray
921,Pants,Books,454.34,121,10/08/2025,CUS2473,Canada,South,Jennifer Levine
922,Bike,Books,28.08,5,2024-09-20,CUS1768,Canada,Central,Christina Alvarez
923,For repair Bacon,Electronics,398.69,4,27-Feb-25,CUS9066,Canada,West,Zachary Jenkins
924,Incredible Plastic Chips,Electronics,477.32,3,2024-12-05,CUS2751,  UK  ,East,Michael Booker
925,Fantastic Sausages,Books,424.78,4,08/05/2025,CUS9862,usa,North,Tina Curry
926,Gorgeous Computer,Clothing,482.07,4,2024-03-09,CUS9471,United Kingdom,West,Deborah Casey
927,  Concrete Bike  ,Books,177.69,1,2024-02-21,CUS2331,  canada  ,South,James Velasquez
928,Sausages,Clothing,185.95,9,07/29/2025,CUS2950,canada,East,Vincent Alexander
929,New Sausages,Clothing,363.33,5,2024-04-19,CUS7087,canada,West,Jeremiah Stone
930,Fantastic Soft Salad,Electronics,315.78,,15-May-25,CUS6871,USA,West,Grace Thomas
931,Tuna,Electronics,492.16,1,2023-11-24,CUS1301,  USA  ,East,Kristin Waller
932,Fresh Soap,Home Goods,452.74,8,01-Nov-24,CUS5479,United States,East,Richard Fleming
933,Steel Towels,Sports,,-,2024-10-31,CUS8075,UK,South,John Davidson
934,Sausages,Books,347.01,4,25-Mar-25,CUS9723,United States,North,William George
935,Practical Pizza,Home Goods,204.88,7,2025-03-21,CUS8301,Canada,West,Robert Osborne
936,Fresh Cheese,Books,380.14,1,2024-08-14,CUS1319,UK,West,Jessica Brooks
937,Refined Rubber Mouse,Clothing,176.75,5,2024-04-11,CUS8021,Canada,South,Jessica Graham
938,Intelligent Cheese,Electronics,284.4,6,2025-03-13,CUS9469,United States,West,Kimberly Martinez
939,Soap,Sports,26.95,4,07/01/2024,CUS1558,UK,South,Tiffany Edwards
940,Fish,Clothing,290.25,5,2024-02-12,CUS7258,United States,North,Steven Nguyen Jr.
941,Generic Pizza,Home Goods,379.74,9,06/16/2025,CUS1725,canada,North,
942,Gloves,Books,229.48,9,08/11/2025,CUS3828,USA,North,Mary Cunningham
943,  Soap  ,Books,130.35,,09-Jun-24,CUS8284,United States,Central,Wendy Fields
944,Unbranded Shoes,Books,443.7,9,07/18/2025,CUS1299,  canada  ,East,Amber Ray
945,Tuna,Sports,122.41,3,2025-06-21,CUS5849,USA,West,Natasha Lee
946,Refined Soap,Clothing,316.74,10,24-May-25,CUS4151,United States,Central,Joshua Edwards
947,  Frozen Car  ,Sports,454.48,4,07-Sep-25,CUS7760,canada,East,Emily Martin
948,Generic Cheese,Sports,461.63,8,24-May-24,CUS1914,USA,Central,Kimberly Marquez
949,Awesome Cheese,Clothing,210.41,2,2025-09-29,CUS8739,canada,East,Daniel Benitez
950,Granite Gloves,Sports,322.76,8,04/24/2024,CUS6481,usa,North,Andrew Thompson
951,  Rubber Shoes  ,Books,345.79,1,2024-03-13,CUS9971,United Kingdom,West,Shannon Kennedy
952,  Refined Soft Pants  ,Electronics,331.42,10,17-Dec-24,CUS4776,USA,Central,Ryan Powell
953,Mouse,Home Goods,Error,10,28-Feb-24,CUS9657,United States,East,Christina Kelly DVM
954,For repair Ball,Clothing,382.88,-,22-Jun-24,CUS3795,USA,,Monique Rhodes
955,Rustic Cotton Table,Home Goods,238.54,6,11/02/2023,CUS8339,usa,West,Debbie Brown
956,Gorgeous Steel Sausages,Clothing,117.44,9,21-Sep-24,CUS4188,canada,North,Heather Skinner
957,Chair,Electronics,286.66,10,28-Jan-25,CUS6191,United States,Central,Anna Walker
957,Chair,Electronics,286.66,10,28-Jan-25,CUS6191,United States,Central,Anna Walker
958,Refined Wooden Bacon,Clothing,313.61,9,2025-09-14,CUS6715,United States,West,Megan Hodge
959,Plastic Hat,Sports,92.79,2,2024-03-03,CUS9702,United Kingdom,East,Tracy Carson
960,Shirt,Clothing,173.88,6,07/21/2024,CUS6195,United Kingdom,East,
961,Granite Tuna,Sports,N/A,1,24-Jul-24,CUS7047,United Kingdom,North,John Williams
962,Intelligent Fish,Clothing,189.97,8,08/18/2025,CUS6405,United States,Central,Anne Johnson
962,Intelligent Fish,Clothing,189.97,8,08/18/2025,CUS6405,United States,Central,Anne Johnson
963,Tasty Pizza,Sports,142.01,2,2025-02-03,CUS9279,United Kingdom,West,Gregory Buck
964,Computer,Books,209.64,4,03/04/2025,CUS5417,United Kingdom,West,Anne Holder
965,Frozen Sausages,Electronics,59.47,4,08/25/2024,CUS8213,USA,North,Bethany Jones
966,Towels,Home Goods,113.06,9,10/12/2025,CUS5183,usa,North,Andrew Booth
967,  Cheese  ,Books,Error,7,13-Mar-24,CUS6343,canada,North,Jennifer Hubbard
968,Chicken,Books,111.96,10,2025-05-11,CUS3192,usa,West,Nicole West
969,Wooden Mouse,Home Goods,413.25,2,01/06/2024,CUS9897,UK,Central,James Banks
970,Incredible Metal Pants,Clothing,404.29,10,2025-05-22,CUS9126,UK,South,Alexander Larson
971,  Gently Used Soft Computer  ,Sports,402.17,8,2024-02-21,CUS3740,United States,East,Michael Wilson
972,Steel Hat,Home Goods,41.88,7,03/23/2025,CUS4295,  USA  ,West,Lori Rodriguez
973,Gorgeous Shirt,Books,306.28,2,15-Jan-24,CUS5255,UK,West,Dustin Yates
974,Frozen Soap,Sports,439.54,5,2024-03-26,CUS5887,Canada,North,Frank Herring DDS
975,Granite Soap,Home Goods,339.47,two,06/30/2024,CUS1118,UK,West,Daniel James
976,Granite Ball,Electronics,84.7,9,11/19/2023,CUS6705,Canada,North,Joy Smith
977,Practical Fresh Chicken,Sports,351.74,9,15-Dec-24,CUS4310,,North,Russell Williams
978,Fantastic Cheese,Clothing,136.95,,2024-03-29,CUS4173,United States,West,Michael Hudson DDS
979,Sausages,Home Goods,80.48,8,2025-06-07,CUS4393,UK,West,Melissa Riddle
980,Intelligent Concrete Towels,Home Goods,451.52,3,2023-12-13,CUS4628,USA,East,Daniel Sosa
981,Computer,Clothing,376.12,two,03-Feb-24,CUS2893,usa,South,David Lopez
982,New Cotton Cheese,Sports,97.84,183,07-Feb-24,CUS8890,USA,East,Timothy Wise
983,Gorgeous Concrete Cheese,Books,427.56,9,2024-12-12,CUS2436,usa,,Victor Roy
984,Fresh Mouse,Home Goods,301.02,,2025-02-01,CUS9324,Canada,East,Michael Gray
985,Pizza,Sports,266.89,7,2024-10-03,CUS4191,USA,West,Jessica Hicks
986,Sleek Towels,Home Goods,N/A,8,2024-06-11,CUS1988,United Kingdom,South,Jacob Browning
987,Concrete Hat,Electronics,156.87,9,21-Oct-25,CUS1854,usa,South,Cheryl Davies
988,Frozen Fish,Clothing,129.66,6,2024-12-03,CUS4584,United Kingdom,East,Thomas Jackson
989,Small Car,Books,339.62,3,2024-02-25,CUS6993,usa,West,Christina Wilson
990,Concrete Shirt,Sports,170.66,157,08/02/2024,CUS7037,Canada,East,Casey Smith
991,Chips,Sports,131.82,9,11-Dec-24,CUS9450,usa,Central,Kurt Martin
992,Pants,Electronics,420.96,9,30-Mar-24,CUS4579,usa,West,Dr. Gabriella Brooks
993,Soft Chair,Home Goods,Error,7,05-Jul-24,CUS5216,canada,North,Megan Willis
994,Sausages,Home Goods,20.49,1,31-May-24,,United Kingdom,North,Maria Pineda
995,Sleek Pizza,Home Goods,371.4,190,2025-09-20,CUS9824,United Kingdom,North,Jennifer Miller
996,Refined Towels,Electronics,259.79,10,10/05/2024,CUS9168,USA,South,Timothy Kim
997,  Gloves  ,Home Goods,10.21,,18-May-24,CUS5824,United Kingdom,West,Virginia Zimmerman
998,New Table,Home Goods,372.63,6,18-Jul-24,CUS1149,United States,North,Kristen Woods
999,Table,Home Goods,114.46,106,12/19/2023,CUS9067,Canada,North,Terry Bowen
1000,Metal Shirt,,359.1,6,17-Oct-25,CUS3073,  United States  ,North,Virginia Torres
1000,Metal Shirt,,359.1,6,17-Oct-25,CUS3073,  United States  ,North,Virginia Torres
1001,Gorgeous Chicken,Clothing,,7,2024-03-05,CUS6399,United Kingdom,East,Dawn Daniels
1002,Soft Chair,Books,310.63,4,2023-12-05,CUS2218,Canada,Central,Paula Wilson
1003,New Table,Electronics,,9,04-Apr-24,CUS6960,UK,Central,Kristen Banks
1004,Fish,Home Goods,219.45,3,04/30/2024,CUS1465,USA,East,Ryan Thompson
1005,Cheese,Sports,286.56,161,04/11/2024,,United States,West,Martin Escobar
1006,Unbranded Salad,Clothing,321.38,1,28-Mar-25,CUS9145,usa,West,Marissa Walter
1007,Sleek Hat,Home Goods,272.06,two,27-Aug-24,CUS2581,United Kingdom,South,Travis Bennett
1008,Rustic Metal Shoes,Sports,148.09,5,2025-10-14,CUS7445,United States,Central,Victor Reese
1008,Rustic Metal Shoes,Sports,148.09,5,2025-10-14,CUS7445,United States,Central,Victor Reese
1009,Sausages,Electronics,95.97,7,2024-09-21,CUS9175,canada,West,Thomas White
1010,For repair Salad,Clothing,227.39,4,03/12/2024,CUS9889,canada,West,
1011,Licensed Concrete Shirt,Books,86.04,8,2024-07-15,CUS1744,United Kingdom,Central,Joshua Anderson
1012,Metal Shoes,Electronics,414.86,6,05-May-24,CUS5482,canada,West,Charles Stevens
1013,Table,Clothing,374.49,,06-Jul-24,CUS1930,usa,North,Michael Ponce
1014,Mouse,Books,393.7,7,16-Jun-25,CUS9123,United States,South,Taylor Alvarez
1015,Towels,Home Goods,88.8,1,08/04/2025,CUS9596,UK,North,Kelly Hawkins
1016,Unbranded Chair,Electronics,220.19,8,29-Sep-25,CUS5059,USA,Central,Luis Baker
1017,  Bike  ,Electronics,444.83,8,2024-08-26,CUS9885,Canada,South,Christopher Lee
1017,  Bike  ,Electronics,444.83,8,2024-08-26,CUS9885,Canada,South,Christopher Lee
1018,Granite Table,Books,357.66,10,27-Nov-23,CUS4356,canada,North,Stephanie Turner
1019,Plastic Soap,Home Goods,319.63,1,08/13/2025,CUS3213,Canada,West,Bobby White
1020,Frozen Sausages,Home Goods,$338.68,8,07-Apr-24,CUS3388,  UK  ,Central,Michael Morales
1021,Soft Salad,Electronics,141.59,two,05/08/2024,CUS9818,canada,North,
1022,Small Soft Towels,Clothing,29.64,5,07-Nov-24,CUS2276,United Kingdom,East,Rebecca Blake
1023,Cotton Mouse,Home Goods,N/A,4,2023-11-09,CUS8018,UK,North,Roger Burton
1024,Small Granite Ball,Sports,N/A,9,05/09/2024,CUS4335,usa,North,Melissa Johnson
1025,Ergonomic Metal Towels,Clothing,,10,18-Dec-24,CUS5336,United States,East,Richard Jones
1026,Sleek Frozen Shirt,Sports,405.93,one,09/23/2024,CUS8513,United States,West,Danny Thomas
1027,Rustic Bike,Sports,71.49,6,12/08/2023,CUS1260,USA,Central,Christopher Castillo
1028,Bacon,Sports,437.56,5,13-Jan-25,CUS5564,canada,North,Dr. Jamie Andrews
1029,Generic Wooden Cheese,Clothing,124.09,3,2024-07-17,CUS9692,United States,East,Holly Escobar
1030,Chicken,Books,275.74,6,01/28/2025,CUS3987,usa,North,Tamara Anderson
1031,Pizza,Electronics,267.15,5,12/25/2023,CUS6077,UK,East,Jessica Romero
1032,Ergonomic Chair,Clothing,456.46,two,2025-01-20,CUS4334,United Kingdom,South,Joshua Sanchez
1033,,Clothing,213.77,10,2025-05-06,CUS8023,United Kingdom,East,Brandy Baker
1034,Metal Bacon,Home Goods,395.92,2,2025-04-01,CUS2977,canada,South,Dawn Young
1035,Soft Chair,Clothing,429.57,8,2024-05-15,CUS3876,usa,South,Mark Cummings
1036,Intelligent Rubber Gloves,Electronics,413.25,7,17-Nov-23,CUS4126,canada,West,Natalie Reyes
1037,Car,Sports,422.02,10,07/10/2025,CUS6347,Canada,Central,Melissa Schmidt
1038,Sausages,Electronics,401.6,3,2025-09-15,CUS2290,USA,Central,Eric Rice
1039,Soft Shoes,Clothing,$370.43,1,07-Mar-25,CUS6684,United States,South,David Munoz
1040,Fresh Ball,Electronics,312.67,1,2024-11-30,CUS2684,UK,South,Ashley Johnson
1041,Generic Metal Towels,Electronics,286.14,5,04/06/2025,CUS8016,usa,North,Mr. Justin Duncan
1042,New Shoes,Electronics,164.32,6,2024-01-10,CUS3153,Canada,Central,Destiny Stephenson
1043,Shoes,Electronics,269.43,2,2024-11-13,CUS2287,UK,North,Gregory Burton DVM
1044,Unbranded Chips,Clothing,269.53,8,2024-05-08,CUS2547,United States,South,Renee Hoffman
1045,Practical Chair,Clothing,309.56,1,11/09/2024,CUS9295,canada,East,Randy Hernandez
1046,Unbranded Rubber Fish,Sports,207.07,3,2024-03-28,CUS7125,usa,Central,Christopher Thomas
1047,New Plastic Chair,Clothing,183.68,2,27-May-25,CUS4059,  usa  ,East,Raymond Reynolds
1048,Rubber Tuna,Sports,36.34,4,26-Jul-24,CUS3044,  canada  ,West,David Tran
1049,Licensed Computer,Clothing,337.76,3,15-Sep-24,CUS3037,usa,South,Christopher Zimmerman
1050,Fantastic Salad,Clothing,170.99,1,2024-12-16,CUS1164,  canada  ,Central,Monica Moore
1051,Gorgeous Cotton Pants,Home Goods,366.08,-,07/12/2025,CUS4824,UK,East,Terry Young
1052,Shoes,Sports,382.13,9,09/30/2025,CUS1640,  United Kingdom  ,South,Michelle Johnson
1053,Mouse,Home Goods,193.67,10,28-Jan-24,CUS7649,  UK  ,East,Benjamin Greene
1054,Practical Fresh Chicken,Electronics,,3,05/27/2025,CUS3275,USA,North,Joshua Nguyen
1055,Incredible Mouse,Sports,420.0,9,2025-08-13,CUS9813,canada,West,Barbara Schmitt
1056,Used Soft Chicken,Sports,42.4,9,12/09/2023,CUS4596,USA,East,David Edwards
1057,Shirt,Electronics,147.47,7,13-May-24,CUS1883,UK,East,Brian Smith
1058,Handcrafted Towels,Sports,117.56,3,02/03/2025,CUS8139,USA,Central,Carla Hill
1059,Computer,Books,206.19,3,2023-11-16,CUS8288,USA,East,Travis Lewis
1060,Ergonomic Pants,Books,426.74,158,27-Aug-24,CUS8609,USA,South,David Rodriguez
1061,Practical Mouse,Clothing,470.66,two,18-Apr-24,CUS5999,  United Kingdom  ,West,Marie Reeves
1062,Shoes,Home Goods,Error,2,30-Oct-25,CUS4155,UK,North,James Williams
1063,Licensed Table,Clothing,394.24,1,12-Oct-25,CUS6289,  USA  ,West,Jacob Cook
1064,New Wooden Fish,Clothing,303.29,4,02/15/2025,CUS1276,  United Kingdom  ,South,Daniel Moore
1065,Unbranded Wooden Sausages,Books,Error,8,09-Aug-24,CUS3890,USA,North,Thomas Tucker
1066,Gorgeous Soap,Clothing,139.88,180,12/21/2023,CUS3701,  Canada  ,East,Craig Crane
1067,Cotton Salad,Electronics,229.22,,16-Sep-24,CUS7010,USA,North,Anthony Case
1067,Cotton Salad,Electronics,229.22,,16-Sep-24,CUS7010,USA,North,Anthony Case
1068,Cheese,Home Goods,50.81,173,2024-10-28,CUS5267,UK,South,Emily Wilson
1069,Awesome Ball,Books,,10,06-Mar-24,CUS5639,USA,South,Kimberly Allen
1070,Wooden Mouse,Clothing,90.45,8,2024-05-15,CUS8417,USA,South,Connie Hernandez
1071,Gorgeous Bacon,Home Goods,152.09,7,01/14/2025,CUS6889,  USA  ,East,Laura Powell
1072,Metal Salad,Sports,187.15,10,2025-05-13,CUS7913,United States,Central,Melissa Williams
1073,  Steel Tuna  ,Electronics,250.14,9,28-Mar-25,CUS5793,United Kingdom,North,Kristin Fox
1074,  Plastic Soap  ,Electronics,84.28,2,2025-06-03,CUS7948,Canada,South,Mark Adams
1075,Gorgeous Car,Clothing,243.41,4,21-Nov-24,CUS1335,  Canada  ,West,Brian Mcdowell
1076,Handcrafted Granite Cheese,Home Goods,202.11,173,01/17/2024,CUS7936,canada,South,Claudia Burns
1077,Rubber Towels,Home Goods,478.94,2,07-Aug-25,CUS4689,  United Kingdom  ,South,Robert Morgan
1078,Unbranded Rubber Chicken,Books,222.7,-,15-Nov-23,CUS3139,UK,East,Steven Morris
1079,Handcrafted Car,Clothing,399.0,1,2024-12-19,CUS4201,Canada,South,Philip Gonzales
1080,Mouse,Books,269.92,1,08/22/2025,CUS7475,usa,Central,Rachel Smith
1080,Mouse,Books,269.92,1,08/22/2025,CUS7475,usa,Central,Rachel Smith
1081,Practical Chips,Clothing,55.39,6,09/19/2025,CUS8861,USA,South,Christopher Johns
1082,Handcrafted Car,Clothing,498.05,5,25-Oct-24,CUS3118,United Kingdom,West,Franklin Gill
1083,Concrete Chicken,Clothing,69.27,3,03-Mar-24,CUS1322,canada,South,James Flynn
1084,Tasty Pants,Books,Error,2,02/10/2025,CUS5437,canada,Central,Patricia Sweeney
1085,Metal Bike,Home Goods,,1,2024-10-15,CUS8212,UK,Central,Frank Buchanan
1086,Gloves,Electronics,$18.44,3,2024-10-15,CUS8199,usa,Central,Lindsay Yates
1087,Tuna,Sports,161.51,-,08-Mar-24,CUS6133,United States,Central,Michael Ryan
1088,Rustic Soft Chicken,Books,29.7,10,11/03/2023,CUS5900,,North,Leah Zimmerman
1089,Towels,Electronics,155.99,7,2025-01-25,CUS3567,UK,North,Shaun Sanford
1090,Licensed Car,Electronics,210.88,187,06/02/2025,CUS5400,Canada,West,Maurice Smith
1091,Generic Fresh Pants,Books,71.28,one,2025-01-28,CUS5823,UK,North,Amanda Reid
1092,Fresh Sausages,Books,117.25,9,21-Sep-24,CUS4325,USA,North,Tyler Aguilar
